modified_date,modified_user,segment,rate_codes,new_rate,new_rate_sent,old_rate,old_rate_sent,rate_change
2025-05-05 13:39:33.354,Admin Arlo Hotels,Retail,MASTER,649,649,649.0,649.0,0.0
2025-03-27 22:53:42.714,Admin Arlo Hotels,Retail,MASTER,649,649,649.0,649.0,0.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,649,649,649.0,649.0,0.0
2025-01-17 10:59:22.930,Daniel Parker,Retail,MASTER,649,649,549.0,549.0,100.0
2025-01-09 10:06:19.220,Daniel Parker,Retail,MASTER,549,549,429.0,429.0,120.0
2024-12-09 23:01:13.490,Admin Arlo Hotels,Retail,MASTER,429,429,,,
2025-12-03 14:25:20.503,Daniel Parker,Retail,MASTER,499,499,649.0,649.0,-150.0
2025-12-03 08:27:25.818,Daniel Parker,Retail,MASTER,649,649,689.0,689.0,-40.0
2025-12-02 14:38:25.419,Minerva Duran,Retail,MASTER,689,689,679.0,679.0,10.0
2025-12-02 08:17:40.861,Daniel Parker,Retail,MASTER,679,679,679.0,679.0,0.0
2025-12-01 08:52:19.255,Daniel Parker,Retail,MASTER,679,679,649.0,649.0,30.0
2025-11-29 08:08:26.095,Daniel Parker,Retail,MASTER,649,649,649.0,649.0,0.0
2025-11-28 08:56:12.938,Minerva Duran,Retail,MASTER,649,649,629.0,629.0,20.0
2025-11-26 08:30:19.255,Minerva Duran,Retail,MASTER,629,629,629.0,629.0,0.0
2025-11-24 09:26:20.015,Minerva Duran,Retail,MASTER,629,629,629.0,629.0,0.0
2025-11-21 09:46:14.322,Daniel Parker,Retail,MASTER,629,629,629.0,629.0,0.0
2025-11-20 09:50:10.438,Admin Arlo Hotels,Retail,MASTER,629,629,629.0,629.0,0.0
2025-11-20 08:31:09.808,Daniel Parker,Retail,MASTER,629,629,659.0,659.0,-30.0
2025-11-18 08:57:24.254,Daniel Parker,Retail,MASTER,659,659,719.0,719.0,-60.0
2025-11-17 08:48:50.532,Daniel Parker,Retail,MASTER,719,719,719.0,719.0,0.0
2025-11-14 07:50:35.993,Daniel Parker,Retail,MASTER,719,719,679.0,679.0,40.0
2025-11-12 08:17:41.610,Daniel Parker,Retail,MASTER,679,679,619.0,619.0,60.0
2025-11-10 07:55:55.703,Daniel Parker,Retail,MASTER,619,619,599.0,599.0,20.0
2025-11-06 07:15:05.669,Daniel Parker,Retail,MASTER,599,599,569.0,569.0,30.0
2025-11-05 08:52:40.345,Minerva Duran,Retail,MASTER,569,569,579.0,579.0,-10.0
2025-10-31 10:12:18.907,Minerva Duran,Retail,MASTER,579,579,599.0,599.0,-20.0
2025-10-24 09:12:19.567,Minerva Duran,Retail,MASTER,599,599,569.0,569.0,30.0
2025-10-20 08:07:25.392,Minerva Duran,Retail,MASTER,569,569,569.0,569.0,0.0
2025-10-09 08:10:44.791,Minerva Duran,Retail,MASTER,569,569,579.0,579.0,-10.0
2025-10-06 09:20:48.711,Minerva Duran,Retail,MASTER,579,579,619.0,619.0,-40.0
2025-10-03 13:38:36.360,Admin Arlo Hotels,Retail,MASTER,619,619,619.0,619.0,0.0
2025-09-24 10:54:43.047,Minerva Duran,Retail,MASTER,619,619,659.0,659.0,-40.0
2025-09-23 13:39:30.570,Admin Arlo Hotels,Retail,MASTER,659,659,669.0,669.0,-10.0
2025-09-23 09:20:26.082,Admin Arlo Hotels,Retail,MASTER,669,669,659.0,659.0,10.0
2025-09-20 09:03:10.214,Admin Arlo Hotels,Retail,MASTER,659,659,619.0,619.0,40.0
2025-09-16 14:37:25.182,Admin Arlo Hotels,Retail,MASTER,619,619,639.0,639.0,-20.0
2025-09-16 09:13:49.680,Admin Arlo Hotels,Retail,MASTER,639,639,619.0,619.0,20.0
2025-09-12 09:12:37.662,Admin Arlo Hotels,Retail,MASTER,619,619,599.0,599.0,20.0
2025-09-11 13:41:52.258,Admin Arlo Hotels,Retail,MASTER,599,599,619.0,619.0,-20.0
2025-09-11 09:15:09.266,Admin Arlo Hotels,Retail,MASTER,619,619,599.0,599.0,20.0
2025-09-05 13:42:58.752,Admin Arlo Hotels,Retail,MASTER,599,599,619.0,619.0,-20.0
2025-09-05 08:57:07.329,Admin Arlo Hotels,Retail,MASTER,619,619,599.0,599.0,20.0
2025-09-04 09:12:58.761,Admin Arlo Hotels,Retail,MASTER,599,599,599.0,599.0,0.0
2025-08-31 13:40:30.673,Admin Arlo Hotels,Retail,MASTER,599,599,609.0,609.0,-10.0
2025-08-31 09:09:31.332,Admin Arlo Hotels,Retail,MASTER,609,609,599.0,599.0,10.0
2025-08-29 09:02:04.892,Admin Arlo Hotels,Retail,MASTER,599,599,609.0,609.0,-10.0
2025-08-28 13:42:39.674,Admin Arlo Hotels,Retail,MASTER,609,609,599.0,599.0,10.0
2025-08-25 15:55:10.909,Admin Arlo Hotels,Retail,MASTER,599,599,609.0,609.0,-10.0
2025-08-25 09:36:27.212,Admin Arlo Hotels,Retail,MASTER,609,609,599.0,599.0,10.0
2025-08-16 15:07:26.043,Admin Arlo Hotels,Retail,MASTER,599,599,609.0,609.0,-10.0
2025-08-16 09:06:46.180,Admin Arlo Hotels,Retail,MASTER,609,609,599.0,599.0,10.0
2025-08-12 13:51:32.693,Admin Arlo Hotels,Retail,MASTER,599,599,609.0,609.0,-10.0
2025-08-12 09:28:33.374,Admin Arlo Hotels,Retail,MASTER,609,609,599.0,599.0,10.0
2025-07-31 10:08:16.779,Admin Arlo Hotels,Retail,MASTER,599,599,609.0,609.0,-10.0
2025-07-29 14:25:16.606,Admin Arlo Hotels,Retail,MASTER,609,609,599.0,599.0,10.0
2025-07-29 09:32:04.070,Admin Arlo Hotels,Retail,MASTER,599,599,699.0,699.0,-100.0
2025-07-28 09:27:13.171,Admin Arlo Hotels,Retail,MASTER,699,699,689.0,689.0,10.0
2025-07-25 13:45:16.253,Admin Arlo Hotels,Retail,MASTER,689,689,699.0,699.0,-10.0
2025-07-25 09:06:43.296,Admin Arlo Hotels,Retail,MASTER,699,699,689.0,689.0,10.0
2025-07-21 09:36:04.320,Admin Arlo Hotels,Retail,MASTER,689,689,749.0,749.0,-60.0
2025-07-18 13:42:48.346,Admin Arlo Hotels,Retail,MASTER,749,749,719.0,719.0,30.0
2025-07-16 13:46:06.347,Admin Arlo Hotels,Retail,MASTER,719,719,739.0,739.0,-20.0
2025-07-15 09:11:30.178,Admin Arlo Hotels,Retail,MASTER,739,739,689.0,689.0,50.0
2025-07-11 13:46:25.186,Admin Arlo Hotels,Retail,MASTER,689,689,719.0,719.0,-30.0
2025-07-08 13:43:03.567,Admin Arlo Hotels,Retail,MASTER,719,719,739.0,739.0,-20.0
2025-07-07 10:06:09.488,Admin Arlo Hotels,Retail,MASTER,739,739,759.0,759.0,-20.0
2025-06-30 09:21:00.882,Admin Arlo Hotels,Retail,MASTER,759,759,729.0,729.0,30.0
2025-06-25 13:44:03.205,Admin Arlo Hotels,Retail,MASTER,729,729,719.0,719.0,10.0
2025-06-24 09:30:24.365,Admin Arlo Hotels,Retail,MASTER,719,719,739.0,739.0,-20.0
2025-06-23 09:32:55.533,Admin Arlo Hotels,Retail,MASTER,739,739,709.0,709.0,30.0
2025-06-18 15:12:08.949,Admin Arlo Hotels,Retail,MASTER,709,709,679.0,679.0,30.0
2025-06-17 09:34:41.950,Admin Arlo Hotels,Retail,MASTER,679,679,689.0,689.0,-10.0
2025-06-16 11:40:37.874,Admin Arlo Hotels,Retail,MASTER,689,689,679.0,679.0,10.0
2025-06-11 13:44:31.116,Admin Arlo Hotels,Retail,MASTER,679,679,639.0,639.0,40.0
2025-06-09 14:54:51.382,Admin Arlo Hotels,Retail,MASTER,639,639,649.0,649.0,-10.0
2025-06-09 09:57:05.975,Admin Arlo Hotels,Retail,MASTER,649,649,689.0,689.0,-40.0
2025-06-03 10:08:12.612,Admin Arlo Hotels,Retail,MASTER,689,689,679.0,679.0,10.0
2025-06-02 09:27:12.250,Admin Arlo Hotels,Retail,MASTER,679,679,689.0,689.0,-10.0
2025-05-27 09:32:05.166,Admin Arlo Hotels,Retail,MASTER,689,689,649.0,649.0,40.0
2025-05-19 09:17:19.089,Admin Arlo Hotels,Retail,MASTER,649,649,719.0,719.0,-70.0
2025-05-15 13:49:25.742,Admin Arlo Hotels,Retail,MASTER,719,719,789.0,789.0,-70.0
2025-05-13 13:41:15.522,Admin Arlo Hotels,Retail,MASTER,789,789,779.0,779.0,10.0
2025-05-05 22:46:37.750,Admin Arlo Hotels,Retail,MASTER,779,779,699.0,699.0,80.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2025-01-09 10:06:19.220,Daniel Parker,Retail,MASTER,699,699,429.0,429.0,270.0
2024-12-08 22:46:50.891,Admin Arlo Hotels,Retail,MASTER,429,429,,,
2025-12-02 15:40:34.236,Daniel Parker,Retail,MASTER,359,359,459.0,459.0,-100.0
2025-12-02 14:38:25.419,Minerva Duran,Retail,MASTER,459,459,459.0,459.0,0.0
2025-12-02 08:17:40.861,Daniel Parker,Retail,MASTER,459,459,499.0,499.0,-40.0
2025-12-01 14:07:11.319,Daniel Parker,Retail,MASTER,499,499,499.0,499.0,0.0
2025-12-01 08:52:19.255,Daniel Parker,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-28 08:56:12.938,Minerva Duran,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-26 08:30:19.255,Minerva Duran,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-25 08:56:08.661,Minerva Duran,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-24 09:26:20.015,Minerva Duran,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-21 09:46:14.322,Daniel Parker,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-20 09:50:10.438,Admin Arlo Hotels,Retail,MASTER,499,499,499.0,499.0,0.0
2025-11-20 08:31:09.808,Daniel Parker,Retail,MASTER,499,499,529.0,529.0,-30.0
2025-11-17 08:48:50.532,Daniel Parker,Retail,MASTER,529,529,529.0,529.0,0.0
2025-11-14 07:50:35.993,Daniel Parker,Retail,MASTER,529,529,529.0,529.0,0.0
2025-11-12 08:17:41.610,Daniel Parker,Retail,MASTER,529,529,499.0,499.0,30.0
2025-11-10 07:55:55.703,Daniel Parker,Retail,MASTER,499,499,459.0,459.0,40.0
2025-11-05 08:52:40.345,Minerva Duran,Retail,MASTER,459,459,479.0,479.0,-20.0
2025-10-31 10:12:18.907,Minerva Duran,Retail,MASTER,479,479,499.0,499.0,-20.0
2025-10-06 09:20:48.711,Minerva Duran,Retail,MASTER,499,499,519.0,519.0,-20.0
2025-10-03 13:38:36.360,Admin Arlo Hotels,Retail,MASTER,519,519,519.0,519.0,0.0
2025-09-24 10:54:43.047,Minerva Duran,Retail,MASTER,519,519,559.0,559.0,-40.0
2025-09-23 13:39:30.570,Admin Arlo Hotels,Retail,MASTER,559,559,569.0,569.0,-10.0
2025-09-23 09:20:26.082,Admin Arlo Hotels,Retail,MASTER,569,569,559.0,559.0,10.0
2025-09-21 08:57:40.182,Admin Arlo Hotels,Retail,MASTER,559,559,569.0,569.0,-10.0
2025-09-20 09:03:10.214,Admin Arlo Hotels,Retail,MASTER,569,569,539.0,539.0,30.0
2025-09-18 09:18:12.360,Admin Arlo Hotels,Retail,MASTER,539,539,529.0,529.0,10.0
2025-09-17 09:19:49.408,Admin Arlo Hotels,Retail,MASTER,529,529,509.0,509.0,20.0
2025-09-16 14:37:25.182,Admin Arlo Hotels,Retail,MASTER,509,509,529.0,529.0,-20.0
2025-09-16 09:13:49.680,Admin Arlo Hotels,Retail,MASTER,529,529,519.0,519.0,10.0
2025-09-14 08:57:18.468,Admin Arlo Hotels,Retail,MASTER,519,519,529.0,529.0,-10.0
2025-09-13 08:55:37.154,Admin Arlo Hotels,Retail,MASTER,529,529,519.0,519.0,10.0
2025-09-12 09:12:37.662,Admin Arlo Hotels,Retail,MASTER,519,519,489.0,489.0,30.0
2025-09-11 13:41:52.258,Admin Arlo Hotels,Retail,MASTER,489,489,499.0,499.0,-10.0
2025-09-11 09:15:09.266,Admin Arlo Hotels,Retail,MASTER,499,499,489.0,489.0,10.0
2025-09-08 09:29:23.381,Admin Arlo Hotels,Retail,MASTER,489,489,499.0,499.0,-10.0
2025-09-07 09:02:30.076,Admin Arlo Hotels,Retail,MASTER,499,499,519.0,519.0,-20.0
2025-09-06 09:10:03.046,Admin Arlo Hotels,Retail,MASTER,519,519,509.0,509.0,10.0
2025-09-05 13:42:58.752,Admin Arlo Hotels,Retail,MASTER,509,509,519.0,519.0,-10.0
2025-09-05 08:57:07.329,Admin Arlo Hotels,Retail,MASTER,519,519,509.0,509.0,10.0
2025-09-04 09:12:58.761,Admin Arlo Hotels,Retail,MASTER,509,509,499.0,499.0,10.0
2025-09-02 09:19:36.074,Admin Arlo Hotels,Retail,MASTER,499,499,489.0,489.0,10.0
2025-08-31 13:40:30.673,Admin Arlo Hotels,Retail,MASTER,489,489,509.0,509.0,-20.0
2025-08-31 09:09:31.332,Admin Arlo Hotels,Retail,MASTER,509,509,489.0,489.0,20.0
2025-08-29 09:02:04.892,Admin Arlo Hotels,Retail,MASTER,489,489,509.0,509.0,-20.0
2025-08-28 13:42:39.674,Admin Arlo Hotels,Retail,MASTER,509,509,489.0,489.0,20.0
2025-08-27 09:17:53.845,Admin Arlo Hotels,Retail,MASTER,489,489,479.0,479.0,10.0
2025-08-25 15:55:10.909,Admin Arlo Hotels,Retail,MASTER,479,479,509.0,509.0,-30.0
2025-08-19 09:23:38.076,Admin Arlo Hotels,Retail,MASTER,509,509,499.0,499.0,10.0
2025-08-16 15:07:26.043,Admin Arlo Hotels,Retail,MASTER,499,499,519.0,519.0,-20.0
2025-08-16 09:06:46.180,Admin Arlo Hotels,Retail,MASTER,519,519,499.0,499.0,20.0
2025-08-15 09:19:44.230,Admin Arlo Hotels,Retail,MASTER,499,499,509.0,509.0,-10.0
2025-08-12 13:51:32.693,Admin Arlo Hotels,Retail,MASTER,509,509,529.0,529.0,-20.0
2025-08-12 09:28:33.374,Admin Arlo Hotels,Retail,MASTER,529,529,509.0,509.0,20.0
2025-08-06 13:47:12.764,Admin Arlo Hotels,Retail,MASTER,509,509,539.0,539.0,-30.0
2025-08-04 09:38:23.344,Admin Arlo Hotels,Retail,MASTER,539,539,509.0,509.0,30.0
2025-07-31 10:08:16.779,Admin Arlo Hotels,Retail,MASTER,509,509,519.0,519.0,-10.0
2025-07-29 14:25:16.606,Admin Arlo Hotels,Retail,MASTER,519,519,509.0,509.0,10.0
2025-07-29 09:32:04.070,Admin Arlo Hotels,Retail,MASTER,509,509,469.0,469.0,40.0
2025-07-25 13:45:16.253,Admin Arlo Hotels,Retail,MASTER,469,469,489.0,489.0,-20.0
2025-07-25 09:06:43.296,Admin Arlo Hotels,Retail,MASTER,489,489,469.0,469.0,20.0
2025-07-23 13:47:23.380,Admin Arlo Hotels,Retail,MASTER,469,469,479.0,479.0,-10.0
2025-07-11 13:46:25.186,Admin Arlo Hotels,Retail,MASTER,479,479,499.0,499.0,-20.0
2025-07-09 13:43:14.364,Admin Arlo Hotels,Retail,MASTER,499,499,509.0,509.0,-10.0
2025-07-08 13:43:03.567,Admin Arlo Hotels,Retail,MASTER,509,509,499.0,499.0,10.0
2025-07-08 09:21:15.766,Admin Arlo Hotels,Retail,MASTER,499,499,509.0,509.0,-10.0
2025-06-30 09:21:00.882,Admin Arlo Hotels,Retail,MASTER,509,509,499.0,499.0,10.0
2025-06-24 09:30:24.365,Admin Arlo Hotels,Retail,MASTER,499,499,509.0,509.0,-10.0
2025-06-23 09:32:55.533,Admin Arlo Hotels,Retail,MASTER,509,509,499.0,499.0,10.0
2025-06-16 11:40:37.874,Admin Arlo Hotels,Retail,MASTER,499,499,489.0,489.0,10.0
2025-06-11 13:44:31.116,Admin Arlo Hotels,Retail,MASTER,489,489,459.0,459.0,30.0
2025-06-10 10:17:32.655,Admin Arlo Hotels,Retail,MASTER,459,459,489.0,489.0,-30.0
2025-06-09 09:57:05.975,Admin Arlo Hotels,Retail,MASTER,489,489,499.0,499.0,-10.0
2025-06-04 13:43:46.938,Admin Arlo Hotels,Retail,MASTER,499,499,479.0,479.0,20.0
2025-06-03 10:08:12.612,Admin Arlo Hotels,Retail,MASTER,479,479,489.0,489.0,-10.0
2025-05-28 13:40:52.758,Admin Arlo Hotels,Retail,MASTER,489,489,479.0,479.0,10.0
2025-05-20 09:27:49.459,Admin Arlo Hotels,Retail,MASTER,479,479,499.0,499.0,-20.0
2025-05-19 09:17:19.089,Admin Arlo Hotels,Retail,MASTER,499,499,509.0,509.0,-10.0
2025-05-16 11:38:13.482,Daniel Parker,Retail,MASTER,509,509,699.0,699.0,-190.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,699,699,699.0,699.0,0.0
2025-01-09 10:06:19.220,Daniel Parker,Retail,MASTER,699,699,439.0,439.0,260.0
2024-12-07 22:43:29.972,Admin Arlo Hotels,Retail,MASTER,439,439,,,
2025-12-01 14:07:11.319,Minerva Duran,Retail,MASTER,399,399,409.0,409.0,-10.0
2025-12-01 08:52:19.255,Daniel Parker,Retail,MASTER,409,409,429.0,429.0,-20.0
2025-11-29 08:08:26.095,Daniel Parker,Retail,MASTER,429,429,429.0,429.0,0.0
2025-11-28 08:56:12.938,Minerva Duran,Retail,MASTER,429,429,429.0,429.0,0.0
2025-11-24 09:26:20.015,Minerva Duran,Retail,MASTER,429,429,429.0,429.0,0.0
2025-11-21 09:46:14.322,Daniel Parker,Retail,MASTER,429,429,429.0,429.0,0.0
2025-11-20 09:50:10.438,Admin Arlo Hotels,Retail,MASTER,429,429,429.0,429.0,0.0
2025-11-20 08:31:09.808,Daniel Parker,Retail,MASTER,429,429,429.0,429.0,0.0
2025-11-19 07:59:40.118,Daniel Parker,Retail,MASTER,429,429,349.0,349.0,80.0
2025-11-14 07:50:35.993,Daniel Parker,Retail,MASTER,349,349,349.0,349.0,0.0
2025-11-10 07:55:55.703,Daniel Parker,Retail,MASTER,349,349,349.0,349.0,0.0
2025-10-31 10:12:18.907,Minerva Duran,Retail,MASTER,349,349,369.0,369.0,-20.0
2025-10-06 09:20:48.711,Minerva Duran,Retail,MASTER,369,369,379.0,379.0,-10.0
2025-09-24 10:54:43.047,Minerva Duran,Retail,MASTER,379,379,389.0,389.0,-10.0
2025-09-23 13:39:30.570,Admin Arlo Hotels,Retail,MASTER,389,389,399.0,399.0,-10.0
2025-09-23 09:20:26.082,Admin Arlo Hotels,Retail,MASTER,399,399,389.0,389.0,10.0
2025-09-20 09:03:10.214,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-09-16 14:37:25.182,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-09-16 09:13:49.680,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-09-11 13:41:52.258,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-09-11 09:15:09.266,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-09-05 13:42:58.752,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-09-05 08:57:07.329,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-09-04 09:12:58.761,Admin Arlo Hotels,Retail,MASTER,369,369,359.0,359.0,10.0
2025-08-31 13:40:30.673,Admin Arlo Hotels,Retail,MASTER,359,359,379.0,379.0,-20.0
2025-08-31 09:09:31.332,Admin Arlo Hotels,Retail,MASTER,379,379,359.0,359.0,20.0
2025-08-29 09:02:04.892,Admin Arlo Hotels,Retail,MASTER,359,359,379.0,379.0,-20.0
2025-08-28 13:42:39.674,Admin Arlo Hotels,Retail,MASTER,379,379,359.0,359.0,20.0
2025-08-26 09:35:50.814,Admin Arlo Hotels,Retail,MASTER,359,359,369.0,369.0,-10.0
2025-08-25 15:55:10.909,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-08-25 09:36:27.212,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-08-16 15:07:26.043,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-08-16 09:06:46.180,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-08-12 13:51:32.693,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-08-12 09:28:33.374,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-07-31 10:08:16.779,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-07-29 14:25:16.606,Admin Arlo Hotels,Retail,MASTER,389,389,369.0,369.0,20.0
2025-07-29 09:32:04.070,Admin Arlo Hotels,Retail,MASTER,369,369,339.0,339.0,30.0
2025-07-28 09:27:13.171,Admin Arlo Hotels,Retail,MASTER,339,339,349.0,349.0,-10.0
2025-07-25 13:45:16.253,Admin Arlo Hotels,Retail,MASTER,349,349,359.0,359.0,-10.0
2025-07-25 09:06:43.296,Admin Arlo Hotels,Retail,MASTER,359,359,349.0,349.0,10.0
2025-07-22 09:24:27.820,Admin Arlo Hotels,Retail,MASTER,349,349,359.0,359.0,-10.0
2025-07-21 09:36:04.320,Admin Arlo Hotels,Retail,MASTER,359,359,349.0,349.0,10.0
2025-07-14 09:26:32.713,Admin Arlo Hotels,Retail,MASTER,349,349,359.0,359.0,-10.0
2025-07-11 13:46:25.186,Admin Arlo Hotels,Retail,MASTER,359,359,379.0,379.0,-20.0
2025-07-08 13:43:03.567,Admin Arlo Hotels,Retail,MASTER,379,379,369.0,369.0,10.0
2025-07-08 09:21:15.766,Admin Arlo Hotels,Retail,MASTER,369,369,399.0,399.0,-30.0
2025-07-07 10:06:09.488,Admin Arlo Hotels,Retail,MASTER,399,399,379.0,379.0,20.0
2025-07-02 13:54:34.019,Admin Arlo Hotels,Retail,MASTER,379,379,399.0,399.0,-20.0
2025-06-30 09:21:00.882,Admin Arlo Hotels,Retail,MASTER,399,399,379.0,379.0,20.0
2025-06-24 09:30:24.365,Admin Arlo Hotels,Retail,MASTER,379,379,399.0,399.0,-20.0
2025-06-23 09:32:55.533,Admin Arlo Hotels,Retail,MASTER,399,399,389.0,389.0,10.0
2025-06-18 15:12:08.949,Admin Arlo Hotels,Retail,MASTER,389,389,379.0,379.0,10.0
2025-06-17 09:34:41.950,Admin Arlo Hotels,Retail,MASTER,379,379,399.0,399.0,-20.0
2025-06-16 11:40:37.874,Admin Arlo Hotels,Retail,MASTER,399,399,359.0,359.0,40.0
2025-06-10 10:17:32.655,Admin Arlo Hotels,Retail,MASTER,359,359,349.0,349.0,10.0
2025-06-09 09:57:05.975,Admin Arlo Hotels,Retail,MASTER,349,349,389.0,389.0,-40.0
2025-06-04 13:43:46.938,Admin Arlo Hotels,Retail,MASTER,389,389,379.0,379.0,10.0
2025-06-03 10:08:12.612,Admin Arlo Hotels,Retail,MASTER,379,379,369.0,369.0,10.0
2025-06-02 09:27:12.250,Admin Arlo Hotels,Retail,MASTER,369,369,379.0,379.0,-10.0
2025-05-28 13:40:52.758,Admin Arlo Hotels,Retail,MASTER,379,379,399.0,399.0,-20.0
2025-05-27 09:32:05.166,Admin Arlo Hotels,Retail,MASTER,399,399,379.0,379.0,20.0
2025-05-21 13:42:38.732,Admin Arlo Hotels,Retail,MASTER,379,379,359.0,359.0,20.0
2025-05-19 09:17:19.089,Admin Arlo Hotels,Retail,MASTER,359,359,369.0,369.0,-10.0
2025-05-15 13:49:25.742,Admin Arlo Hotels,Retail,MASTER,369,369,389.0,389.0,-20.0
2025-05-13 13:41:15.522,Admin Arlo Hotels,Retail,MASTER,389,389,399.0,399.0,-10.0
2025-05-12 09:19:51.613,Admin Arlo Hotels,Retail,MASTER,399,399,389.0,389.0,10.0
2025-05-07 13:41:39.204,Admin Arlo Hotels,Retail,MASTER,389,389,379.0,379.0,10.0
2025-05-05 13:39:33.354,Admin Arlo Hotels,Retail,MASTER,379,379,389.0,389.0,-10.0
2025-02-14 13:41:05.477,Admin Arlo Hotels,Retail,MASTER,389,389,389.0,389.0,0.0
2024-12-06 22:47:40.882,Admin Arlo Hotels,Retail,MASTER,389,389,,,
2025-11-29 08:08:26.095,Daniel Parker,Retail,MASTER,289,289,269.0,269.0,20.0
2025-11-28 13:49:49.222,Minerva Duran,Retail,MASTER,269,269,279.0,279.0,-10.0
2025-11-28 08:56:12.938,Minerva Duran,Retail,MASTER,279,279,279.0,279.0,0.0
2025-11-26 07:48:10.836,Minerva Duran,Retail,MASTER,279,279,289.0,289.0,-10.0
2025-11-25 08:56:08.661,Minerva Duran,Retail,MASTER,289,289,309.0,309.0,-20.0
2025-11-24 09:15:54.592,Minerva Duran,Retail,MASTER,309,309,309.0,309.0,0.0
2025-11-20 09:50:10.438,Admin Arlo Hotels,Retail,MASTER,309,309,309.0,309.0,0.0
2025-11-20 08:31:09.808,Daniel Parker,Retail,MASTER,309,309,309.0,309.0,0.0
2025-11-18 08:57:24.254,Daniel Parker,Retail,MASTER,309,309,279.0,279.0,30.0
2025-11-17 12:53:10.604,Daniel Parker,Retail,MASTER,279,279,249.0,249.0,30.0
2025-11-17 08:48:50.532,Daniel Parker,Retail,MASTER,249,249,269.0,269.0,-20.0
2025-11-11 08:36:57.927,Daniel Parker,Retail,MASTER,269,269,269.0,269.0,0.0
2025-11-04 08:26:16.040,Daniel Parker,Retail,MASTER,269,269,289.0,289.0,-20.0
2025-10-27 08:15:00.709,Daniel Parker,Retail,MASTER,289,289,259.0,259.0,30.0
2025-10-20 08:07:25.392,Minerva Duran,Retail,MASTER,259,259,279.0,279.0,-20.0
2025-10-16 08:04:41.372,Daniel Parker,Retail,MASTER,279,279,279.0,279.0,0.0
2025-10-15 07:39:50.169,Daniel Parker,Retail,MASTER,279,279,289.0,289.0,-10.0
2025-10-13 09:05:14.239,Daniel Parker,Retail,MASTER,289,289,309.0,309.0,-20.0
2025-10-10 10:02:06.412,Minerva Duran,Retail,MASTER,309,309,309.0,309.0,0.0
2025-10-08 09:27:21.339,Minerva Duran,Retail,MASTER,309,309,309.0,309.0,0.0
2025-10-06 09:20:48.711,Minerva Duran,Retail,MASTER,309,309,319.0,319.0,-10.0
2025-10-01 12:44:33.555,Minerva Duran,Retail,MASTER,319,319,339.0,339.0,-20.0
2025-10-01 09:14:17.372,Admin Arlo Hotels,Retail,MASTER,339,339,329.0,329.0,10.0
2025-09-29 07:42:21.241,Daniel Parker,Retail,MASTER,329,329,349.0,349.0,-20.0
2025-09-28 13:39:30.004,Admin Arlo Hotels,Retail,MASTER,349,349,329.0,329.0,20.0
2025-09-25 13:40:04.043,Admin Arlo Hotels,Retail,MASTER,329,329,349.0,349.0,-20.0
2025-09-25 09:17:00.248,Admin Arlo Hotels,Retail,MASTER,349,349,329.0,329.0,20.0
2025-09-24 09:10:34.495,Admin Arlo Hotels,Retail,MASTER,329,329,309.0,309.0,20.0
2025-09-23 13:39:30.570,Admin Arlo Hotels,Retail,MASTER,309,309,329.0,329.0,-20.0
2025-09-23 09:20:26.082,Admin Arlo Hotels,Retail,MASTER,329,329,309.0,309.0,20.0
2025-09-20 09:03:10.214,Admin Arlo Hotels,Retail,MASTER,309,309,289.0,289.0,20.0
2025-09-17 09:19:49.408,Admin Arlo Hotels,Retail,MASTER,289,289,289.0,289.0,0.0
2025-09-17 08:58:20.870,Daniel Parker,Retail,MASTER,289,289,279.0,279.0,10.0
2025-09-16 14:37:25.182,Admin Arlo Hotels,Retail,MASTER,279,279,299.0,299.0,-20.0
2025-09-16 09:13:49.680,Admin Arlo Hotels,Retail,MASTER,299,299,279.0,279.0,20.0
